date,symbol,marketcapname,sector
19-02-2019,NH,Largecap,Pharmaceuticals
20-02-2019,JINDRILL,Smallcap,Oils
20-02-2019,ALPHAGEO,Smallcap,Miscellaneous
20-02-2019,UNOMINDA,Largecap,Auto
20-02-2019,DBCORP,Smallcap,Media
21-02-2019,DYNAMATECH,Midcap,FMCG
21-02-2019,MUNJALSHOW,Smallcap,Auto
21-02-2019,UNITEDTEA,Smallcap,FMCG
21-02-2019,BFUTILITIE,Smallcap,Miscellaneous
21-02-2019,ASHOKA,Midcap,Realty
21-02-2019,BFINVEST,Smallcap,Finance
21-02-2019,DTIL,Smallcap,FMCG
22-02-2019,VRLLOG,Smallcap,Services
25-02-2019,BANARISUG,Smallcap,FMCG
25-02-2019,DELTAMAGNT,Smallcap,FMCG
25-02-2019,GANECOS,Smallcap,Textiles
25-02-2019,SYMPHONY,Midcap,FMCG
25-02-2019,ZODIACLOTH,Smallcap,FMCG
25-02-2019,IDFNIFTYET,Smallcap,Indices
25-02-2019,MAHLIFE,Midcap,Realty
25-02-2019,PONNIERODE,Smallcap,FMCG
25-02-2019,SHARDAMOTR,Midcap,Auto
26-02-2019,ITDC,Midcap,Services
26-02-2019,NH,Largecap,Pharmaceuticals
26-02-2019,MAXIND,Smallcap,Finance
27-02-2019,PGHL,Midcap,Pharmaceuticals
27-02-2019,MANGLMCEM,Smallcap,Industrials
27-02-2019,ASTEC,Smallcap,Industrials
27-02-2019,MINDACORP,Midcap,Auto
28-02-2019,DENORA,Smallcap,FMCG
28-02-2019,LINDEINDIA,Largecap,Industrials
28-02-2019,SADBHIN,Smallcap,Realty
28-02-2019,QUICKHEAL,Smallcap,I.T
01-03-2019,INDIAGLYCO,Smallcap,FMCG
01-03-2019,SMLISUZU,Smallcap,Auto
01-03-2019,STARPAPER,Smallcap,Industrials
01-03-2019,HONAUT,Largecap,FMCG
01-03-2019,ZODIACLOTH,Smallcap,FMCG
01-03-2019,ASPINWALL,Smallcap,Services
01-03-2019,SBILIFE,Largecap,Services
01-03-2019,CREDITACC,Midcap,Finance
01-03-2019,ATULAUTO,Smallcap,Auto
01-03-2019,CENTURYPLY,Midcap,Plywood Boards/Laminates
05-03-2019,BHARATRAS,Smallcap,Industrials
05-03-2019,KSB,Midcap,FMCG
05-03-2019,ZUARIIND,Smallcap,FMCG
05-03-2019,SMLISUZU,Smallcap,Auto
05-03-2019,TRF,Smallcap,FMCG
05-03-2019,VESUVIUS,Midcap,Industrials
05-03-2019,VINYLINDIA,Smallcap,Services
05-03-2019,ASPINWALL,Smallcap,Services
05-03-2019,NDGL,Smallcap,Finance
05-03-2019,LAOPALA,Smallcap,Industrials
05-03-2019,MIDHANI,Midcap,Aerospace & Defence
05-03-2019,CHEMFAB,Smallcap,Industrials
05-03-2019,V2RETAIL,Midcap,FMCG
05-03-2019,JYOTHYLAB,Midcap,FMCG
05-03-2019,ZUARI,Smallcap,Industrials
05-03-2019,SPAL,Smallcap,Textiles
06-03-2019,WHEELS,Smallcap,Auto
06-03-2019,SUNTECK,Midcap,Realty
06-03-2019,MAZDA,Smallcap,FMCG
06-03-2019,LIBERTSHOE,Smallcap,FMCG
06-03-2019,NIACL,Largecap,Services
06-03-2019,PRAXIS,Smallcap,FMCG
06-03-2019,EVEREADY,Smallcap,Miscellaneous
06-03-2019,ADVENZYMES,Smallcap,Pharmaceuticals
07-03-2019,LMW,Midcap,Industrials
07-03-2019,EIHAHOTELS,Smallcap,Services
07-03-2019,JAYAGROGN,Smallcap,Industrials
07-03-2019,KHADIM,Smallcap,FMCG
07-03-2019,LICMFGOLD,Smallcap,Indices
07-03-2019,DYNPRO,Smallcap,Industrials
07-03-2019,INDOTECH,Smallcap,FMCG
07-03-2019,THANGAMAYL,Smallcap,Miscellaneous
07-03-2019,ENDURANCE,Largecap,Auto
08-03-2019,FMGOETZE,Smallcap,Auto
08-03-2019,INDIANCARD,Smallcap,Textiles
08-03-2019,PODDARMENT,Smallcap,Industrials
08-03-2019,BRNL,Smallcap,Realty
08-03-2019,BALAMINES,Midcap,Industrials
08-03-2019,ADVENZYMES,Smallcap,Pharmaceuticals
11-03-2019,ITDCEM,Midcap,Realty
11-03-2019,BUTTERFLY,Smallcap,FMCG
11-03-2019,SICALLOG,Smallcap,Services
11-03-2019,GTPL,Smallcap,Media
11-03-2019,MATRIMONY,Smallcap,Miscellaneous
11-03-2019,LEMONTREE,Midcap,Services
12-03-2019,INDIANCARD,Smallcap,Textiles
12-03-2019,GICHSGFIN,Smallcap,Finance
12-03-2019,NIFTYPVTBANK,Smallcap,Indices
12-03-2019,BANKNIFTY,Smallcap,Indices
12-03-2019,AMBER,Largecap,FMCG
12-03-2019,SETFNIFBK,Smallcap,Indices
13-03-2019,AMRUTANJAN,Smallcap,Pharmaceuticals
13-03-2019,AJMERA,Smallcap,Realty
13-03-2019,BANKNIFTY,Smallcap,Indices
13-03-2019,TAJGVK,Smallcap,Services
13-03-2019,SMARTLINK,Smallcap,Finance
14-03-2019,GVT&D,Largecap,FMCG
14-03-2019,VOLTAMP,Midcap,FMCG
14-03-2019,ICRA,Midcap,Miscellaneous
14-03-2019,NELCAST,Smallcap,Industrials
14-03-2019,ECLERX,Midcap,I.T
14-03-2019,NAHARCAP,Smallcap,Finance
14-03-2019,RANEENGINE,Smallcap,Auto
15-03-2019,STEL,Smallcap,Finance
15-03-2019,PGIL,Midcap,FMCG
15-03-2019,ARIES,Smallcap,Industrials
15-03-2019,HMVL,Smallcap,Media
15-03-2019,ADANIENSOL,Largecap,Miscellaneous
18-03-2019,TCI,Midcap,Services
18-03-2019,ALLDIGI,Smallcap,I.T
20-03-2019,SANDESH,Smallcap,Media
20-03-2019,NEWGEN,Largecap,I.T
20-03-2019,SANDHAR,Smallcap,Auto
22-03-2019,SEMAC,Smallcap,Realty
25-03-2019,SIS,Smallcap,Miscellaneous
25-03-2019,ARVINDFASN,Midcap,Services
26-03-2019,GARFIBRES,Midcap,Textiles
27-03-2019,SMLISUZU,Smallcap,Auto
27-03-2019,DYNAMATECH,Midcap,FMCG
27-03-2019,SUPREMEIND,Largecap,FMCG
28-03-2019,ZODIACLOTH,Smallcap,FMCG
28-03-2019,STARCEMENT,Midcap,Industrials
28-03-2019,KHADIM,Smallcap,FMCG
28-03-2019,PANACEABIO,Smallcap,Pharmaceuticals
28-03-2019,REPRO,Smallcap,Miscellaneous
29-03-2019,ZFCVINDIA,Largecap,Auto
29-03-2019,APLLTD,Midcap,Pharmaceuticals
01-04-2019,ATULAUTO,Smallcap,Auto
01-04-2019,POKARNA,Smallcap,Miscellaneous
01-04-2019,HOVS,Smallcap,I.T
01-04-2019,ORIENTCEM,Midcap,Industrials
02-04-2019,RPPINFRA,Smallcap,Realty
02-04-2019,SHK,Smallcap,Industrials
03-04-2019,ZUARIIND,Smallcap,FMCG
03-04-2019,TRF,Smallcap,FMCG
03-04-2019,GICRE,Largecap,Services
03-04-2019,GLOBALVECT,Smallcap,Services
03-04-2019,TRITURBINE,Largecap,FMCG
03-04-2019,ZUARI,Smallcap,Industrials
04-04-2019,PODDARHOUS,Smallcap,Realty
04-04-2019,VARROC,Midcap,Auto
04-04-2019,GLOBALVECT,Smallcap,Services
05-04-2019,ORISSAMINE,Smallcap,Industrials
05-04-2019,NELCO,Smallcap,Telecom
05-04-2019,SUDARSCHEM,Midcap,Industrials
05-04-2019,BALPHARMA,Smallcap,Pharmaceuticals
05-04-2019,NRBBEARING,Smallcap,Industrials
05-04-2019,HCG,Midcap,Pharmaceuticals
08-04-2019,RIIL,Smallcap,Services
10-04-2019,GENESYS,Smallcap,I.T
10-04-2019,ELECTHERM,Smallcap,Metals
11-04-2019,AMRUTANJAN,Smallcap,Pharmaceuticals
11-04-2019,JAYAGROGN,Smallcap,Industrials
11-04-2019,DIAMONDYD,Smallcap,FMCG
11-04-2019,BDL,Largecap,Aerospace & Defence
12-04-2019,63MOONS,Smallcap,I.T
12-04-2019,GALAXYSURF,Midcap,Industrials
12-04-2019,INDOTECH,Smallcap,FMCG
15-04-2019,NAVNETEDUL,Smallcap,Miscellaneous
15-04-2019,JOCIL,Smallcap,Industrials
15-04-2019,KILITCH,Smallcap,Pharmaceuticals
15-04-2019,63MOONS,Smallcap,I.T
16-04-2019,PRSMJOHNSN,Midcap,Industrials
16-04-2019,DEEPAKFERT,Midcap,Industrials
16-04-2019,SALZERELEC,Smallcap,FMCG
16-04-2019,DTIL,Smallcap,FMCG
18-04-2019,RANEHOLDIN,Smallcap,Finance
18-04-2019,STARCEMENT,Midcap,Industrials
18-04-2019,ELECTHERM,Smallcap,Metals
18-04-2019,5PAISA,Smallcap,Services
18-04-2019,AGARIND,Smallcap,Oils
18-04-2019,NSIL,Smallcap,Finance
18-04-2019,RML,Smallcap,Auto
18-04-2019,SASKEN,Smallcap,I.T
18-04-2019,RBL,Smallcap,Auto
18-04-2019,RANEENGINE,Smallcap,Auto
22-04-2019,5PAISA,Smallcap,Services
22-04-2019,FSC,Smallcap,Services
22-04-2019,ALICON,Smallcap,Industrials
22-04-2019,RML,Smallcap,Auto
22-04-2019,RBL,Smallcap,Auto
22-04-2019,RANEENGINE,Smallcap,Auto
23-04-2019,SALONA,Smallcap,Textiles
23-04-2019,KAKATCEM,Smallcap,Industrials
23-04-2019,THOMASCOOK,Midcap,Miscellaneous
23-04-2019,VHL,Smallcap,Finance
23-04-2019,SYMPHONY,Midcap,FMCG
23-04-2019,NEULANDLAB,Midcap,Pharmaceuticals
23-04-2019,KKCL,Smallcap,FMCG
23-04-2019,DEEPINDS,Smallcap,Oils
24-04-2019,DVL,Smallcap,Services
24-04-2019,NDGL,Smallcap,Finance
24-04-2019,INDOCO,Smallcap,Pharmaceuticals
24-04-2019,EMAMIREAL,Smallcap,Realty
24-04-2019,DHUNINV,Smallcap,Finance
24-04-2019,DTIL,Smallcap,FMCG
25-04-2019,DECCANCE,Smallcap,Industrials
25-04-2019,CAPTRUST,Smallcap,Finance
25-04-2019,VESUVIUS,Midcap,Industrials
25-04-2019,DHUNINV,Smallcap,Finance
25-04-2019,ORIENTCEM,Midcap,Industrials
26-04-2019,GHCL,Midcap,Industrials
26-04-2019,BALPHARMA,Smallcap,Pharmaceuticals
26-04-2019,RPGLIFE,Smallcap,Pharmaceuticals
26-04-2019,RPPINFRA,Smallcap,Realty
26-04-2019,APLLTD,Midcap,Pharmaceuticals
30-04-2019,DICIND,Smallcap,Industrials
30-04-2019,GRSE,Midcap,Aerospace & Defence
30-04-2019,NETF,Smallcap,Indices
30-04-2019,REPRO,Smallcap,Miscellaneous
30-04-2019,ORIENTCEM,Midcap,Industrials
02-05-2019,KIOCL,Largecap,Industrials
02-05-2019,GRSE,Midcap,Aerospace & Defence
02-05-2019,SHARDACROP,Midcap,Industrials
03-05-2019,BLUESTARCO,Largecap,FMCG
03-05-2019,SUBROS,Smallcap,Auto
03-05-2019,GUJALKALI,Midcap,Industrials
03-05-2019,RUCHIRA,Smallcap,Industrials
06-05-2019,DEEPAKNTR,Largecap,Industrials
06-05-2019,SIS,Smallcap,Miscellaneous
06-05-2019,CHEMFAB,Smallcap,Industrials
06-05-2019,SOLARA,Smallcap,Pharmaceuticals
06-05-2019,AAVAS,Midcap,Finance
07-05-2019,WHEELS,Smallcap,Auto
07-05-2019,HESTERBIO,Smallcap,Pharmaceuticals
07-05-2019,MARICO,Largecap,FMCG
07-05-2019,UFO,Smallcap,Media
08-05-2019,SHEMAROO,Smallcap,Media
10-05-2019,ESABINDIA,Midcap,FMCG
10-05-2019,SHRIPISTON,Midcap,Auto
10-05-2019,DATAMATICS,Smallcap,I.T
10-05-2019,WELINV,Smallcap,Finance
13-05-2019,PGHL,Midcap,Pharmaceuticals
13-05-2019,KAKATCEM,Smallcap,Industrials
14-05-2019,SHREYANIND,Smallcap,Industrials
14-05-2019,CERA,Midcap,Industrials
15-05-2019,TTKHLTCARE,Smallcap,Miscellaneous
15-05-2019,SHIVATEX,Smallcap,Textiles
15-05-2019,DCAL,Smallcap,Pharmaceuticals
15-05-2019,KHADIM,Smallcap,FMCG
15-05-2019,GEECEE,Smallcap,Realty
15-05-2019,TIMETECHNO,Midcap,FMCG
16-05-2019,CHAMBLFERT,Midcap,Industrials
16-05-2019,TATACONSUM,Largecap,FMCG
16-05-2019,SHIVATEX,Smallcap,Textiles
16-05-2019,SOLARINDS,Largecap,Aerospace & Defence
17-05-2019,CHAMBLFERT,Midcap,Industrials
17-05-2019,KIRLOSIND,Smallcap,Finance
17-05-2019,SHIVATEX,Smallcap,Textiles
17-05-2019,KITEX,Smallcap,FMCG
20-05-2019,THERMAX,Largecap,FMCG
20-05-2019,SKFINDIA,Largecap,Industrials
20-05-2019,TRF,Smallcap,FMCG
20-05-2019,ADANIENT,Largecap,Services
20-05-2019,ITI,Largecap,Aerospace & Defence
20-05-2019,KIOCL,Largecap,Industrials
20-05-2019,5PAISA,Smallcap,Services
20-05-2019,MPSLTD,Smallcap,I.T
20-05-2019,TVSELECT,Smallcap,I.T
20-05-2019,GOKEX,Midcap,FMCG
20-05-2019,ASHOKA,Midcap,Realty
20-05-2019,KIRLOSENG,Midcap,FMCG
20-05-2019,TRITURBINE,Largecap,FMCG
20-05-2019,SHK,Smallcap,Industrials
21-05-2019,ESABINDIA,Midcap,FMCG
21-05-2019,KSL,Smallcap,Metals
21-05-2019,AXISNIFTY,Smallcap,Indices
21-05-2019,RML,Smallcap,Auto
21-05-2019,RANEENGINE,Smallcap,Auto
21-05-2019,UFO,Smallcap,Media
21-05-2019,THYROCARE,Smallcap,Pharmaceuticals
22-05-2019,JBCHEPHARM,Largecap,Pharmaceuticals
22-05-2019,NAVA,Midcap,Miscellaneous
22-05-2019,TIMKEN,Largecap,Industrials
22-05-2019,CAPLIPOINT,Midcap,Pharmaceuticals
22-05-2019,DIAMONDYD,Smallcap,FMCG
22-05-2019,GOKEX,Midcap,FMCG
23-05-2019,SOMANYCERA,Smallcap,Industrials
23-05-2019,MPSLTD,Smallcap,I.T
23-05-2019,TIIL,Midcap,Metals
24-05-2019,AMRUTANJAN,Smallcap,Pharmaceuticals
24-05-2019,AKZOINDIA,Midcap,Industrials
24-05-2019,TIL,Smallcap,FMCG
24-05-2019,UNICHEMLAB,Smallcap,Pharmaceuticals
24-05-2019,SALZERELEC,Smallcap,FMCG
24-05-2019,SUPERHOUSE,Smallcap,FMCG
24-05-2019,PONNIERODE,Smallcap,FMCG
24-05-2019,RAMKY,Smallcap,Realty
24-05-2019,GREENLAM,Midcap,Plywood Boards/Laminates
27-05-2019,SUNDRMBRAK,Smallcap,Auto
27-05-2019,GFLLIMITED,Smallcap,Finance
27-05-2019,KSB,Midcap,FMCG
27-05-2019,BBL,Smallcap,FMCG
27-05-2019,EVERESTIND,Smallcap,Industrials
27-05-2019,PODDARHOUS,Smallcap,Realty
27-05-2019,AMBER,Largecap,FMCG
27-05-2019,SETF10GILT,Smallcap,Indices
27-05-2019,TCI,Midcap,Services
27-05-2019,DYNPRO,Smallcap,Industrials
27-05-2019,RUCHIRA,Smallcap,Industrials
27-05-2019,NH,Largecap,Pharmaceuticals
28-05-2019,SUNDRMBRAK,Smallcap,Auto
28-05-2019,KANORICHEM,Smallcap,Industrials
28-05-2019,WALCHANNAG,Smallcap,FMCG
28-05-2019,CENTUM,Smallcap,FMCG
28-05-2019,ICICIGI,Largecap,Services
28-05-2019,GMDCLTD,Midcap,Industrials
28-05-2019,TVSELECT,Smallcap,I.T
28-05-2019,JBMA,Midcap,Auto
29-05-2019,SMLISUZU,Smallcap,Auto
29-05-2019,GENESYS,Smallcap,I.T
29-05-2019,CAPTRUST,Smallcap,Finance
29-05-2019,SILINV,Smallcap,Finance
29-05-2019,MAZDA,Smallcap,FMCG
29-05-2019,AKSHARCHEM,Smallcap,Industrials
29-05-2019,BIL,Smallcap,FMCG
29-05-2019,GALAXYSURF,Midcap,Industrials
29-05-2019,INDOCO,Smallcap,Pharmaceuticals
29-05-2019,PGIL,Midcap,FMCG
30-05-2019,WSTCSTPAPR,Smallcap,Industrials
30-05-2019,SEMAC,Smallcap,Realty
30-05-2019,JINDRILL,Smallcap,Oils
30-05-2019,SOTL,Smallcap,Oils
30-05-2019,KOTHARIPRO,Smallcap,Services
30-05-2019,GRSE,Midcap,Aerospace & Defence
30-05-2019,JAGRAN,Smallcap,Media
30-05-2019,VOLTAMP,Midcap,FMCG
30-05-2019,DEEPINDS,Smallcap,Oils
30-05-2019,ALKEM,Largecap,Pharmaceuticals
31-05-2019,SEMAC,Smallcap,Realty
03-06-2019,HESTERBIO,Smallcap,Pharmaceuticals
04-06-2019,SETF10GILT,Smallcap,Indices
04-06-2019,ITDC,Midcap,Services
04-06-2019,GEPIL,Smallcap,Realty
07-06-2019,EIMCOELECO,Smallcap,FMCG
07-06-2019,GKWLIMITED,Smallcap,
10-06-2019,VAIBHAVGBL,Smallcap,Miscellaneous
11-06-2019,ZENSARTECH,Midcap,I.T
12-06-2019,LICMFGOLD,Smallcap,Indices
12-06-2019,NEOGEN,Midcap,Industrials
12-06-2019,SMARTLINK,Smallcap,Finance
13-06-2019,TRF,Smallcap,FMCG
14-06-2019,SMARTLINK,Smallcap,Finance
17-06-2019,APOLLOTYRE,Largecap,Auto
17-06-2019,POLYMED,Largecap,Pharmaceuticals
20-06-2019,APARINDS,Largecap,FMCG
21-06-2019,EXPLEOSOL,Smallcap,I.T
24-06-2019,SUNDARMFIN,Largecap,Finance
24-06-2019,TVTODAY,Smallcap,Media
24-06-2019,EMKAY,Smallcap,Services
25-06-2019,HAL,Largecap,Aerospace & Defence
25-06-2019,TORNTPOWER,Largecap,Miscellaneous
25-06-2019,MOLDTKPAC,Smallcap,Services
25-06-2019,EMAMIPAP,Smallcap,Industrials
26-06-2019,DHANUKA,Midcap,Industrials
26-06-2019,THEINVEST,Smallcap,Finance
26-06-2019,EMAMIPAP,Smallcap,Industrials
27-06-2019,RHIM,Midcap,Industrials
28-06-2019,LINDEINDIA,Largecap,Industrials
28-06-2019,BDL,Largecap,Aerospace & Defence
28-06-2019,GRSE,Midcap,Aerospace & Defence
28-06-2019,LOVABLE,Smallcap,Textiles
28-06-2019,RUPA,Smallcap,FMCG
01-07-2019,WIPL,Smallcap,Plywood Boards/Laminates
01-07-2019,WABAG,Midcap,Realty
02-07-2019,INDIANHUME,Smallcap,Realty
02-07-2019,NBIFIN,Smallcap,Finance
02-07-2019,NEULANDLAB,Midcap,Pharmaceuticals
02-07-2019,SWELECTES,Smallcap,FMCG
03-07-2019,CENTENKA,Smallcap,Textiles
03-07-2019,GENESYS,Smallcap,I.T
03-07-2019,ORIENTLTD,Smallcap,Services
03-07-2019,TFCILTD,Smallcap,Finance
03-07-2019,SWELECTES,Smallcap,FMCG
04-07-2019,FSC,Smallcap,Services
05-07-2019,GICHSGFIN,Smallcap,Finance
08-07-2019,BFUTILITIE,Smallcap,Miscellaneous
08-07-2019,BFINVEST,Smallcap,Finance
09-07-2019,FIEMIND,Smallcap,Auto
09-07-2019,ISFT,Smallcap,I.T
10-07-2019,BIRLACABLE,Smallcap,Industrials
11-07-2019,NH,Largecap,Pharmaceuticals
12-07-2019,TIINDIA,Largecap,Metals
12-07-2019,GNA,Smallcap,Auto
15-07-2019,GTPL,Smallcap,Media
15-07-2019,ENIL,Smallcap,Media
16-07-2019,EXCELINDUS,Smallcap,Industrials
16-07-2019,UNICHEMLAB,Smallcap,Pharmaceuticals
16-07-2019,TECHNOE,Midcap,Realty
16-07-2019,RAMCOSYS,Smallcap,I.T
16-07-2019,UTTAMSUGAR,Smallcap,FMCG
16-07-2019,INDTERRAIN,Smallcap,Textiles
17-07-2019,MCX,Largecap,Financial Services
17-07-2019,LICNETFSEN,Smallcap,Indices
19-07-2019,RALLIS,Midcap,Industrials
19-07-2019,HATSUN,Largecap,FMCG
22-07-2019,HMVL,Smallcap,Media
23-07-2019,SHANTIGEAR,Smallcap,FMCG
23-07-2019,JYOTHYLAB,Midcap,FMCG
24-07-2019,NRAIL,Smallcap,Industrials
24-07-2019,SHARDACROP,Midcap,Industrials
25-07-2019,SAGCEM,Smallcap,Industrials
25-07-2019,DELPHIFX,Smallcap,Finance
26-07-2019,TCPLPACK,Smallcap,Services
26-07-2019,UTISXN50,Smallcap,Indices
26-07-2019,INDOCO,Smallcap,Pharmaceuticals
26-07-2019,RPGLIFE,Smallcap,Pharmaceuticals
29-07-2019,ORISSAMINE,Smallcap,Industrials
29-07-2019,CHENNPETRO,Midcap,Industrials
29-07-2019,VSTIND,Midcap,FMCG
30-07-2019,ASTRAZEN,Midcap,Pharmaceuticals
30-07-2019,SHALBY,Smallcap,Pharmaceuticals
31-07-2019,KIRLOSBROS,Midcap,FMCG
31-07-2019,GRPLTD,Smallcap,FMCG
31-07-2019,HITECHGEAR,Smallcap,Auto
31-07-2019,ZYDUSWELL,Midcap,FMCG
31-07-2019,VAIBHAVGBL,Smallcap,Miscellaneous
01-08-2019,THANGAMAYL,Smallcap,Miscellaneous
05-08-2019,VENKEYS,Smallcap,Miscellaneous
05-08-2019,SMARTLINK,Smallcap,Finance
05-08-2019,INDTERRAIN,Smallcap,Textiles
06-08-2019,BASF,Largecap,Industrials
06-08-2019,MANGLMCEM,Smallcap,Industrials
06-08-2019,SRF,Largecap,Industrials
06-08-2019,ALKYLAMINE,Midcap,Industrials
06-08-2019,SHREYANIND,Smallcap,Industrials
06-08-2019,GVT&D,Largecap,FMCG
06-08-2019,ASPINWALL,Smallcap,Services
06-08-2019,SUNDARMHLD,Midcap,Finance
06-08-2019,KOLTEPATIL,Smallcap,Realty
07-08-2019,DECCANCE,Smallcap,Industrials
07-08-2019,JAYAGROGN,Smallcap,Industrials
07-08-2019,UNITEDTEA,Smallcap,FMCG
07-08-2019,SMSLIFE,Smallcap,Pharmaceuticals
07-08-2019,SETFGOLD,Smallcap,Indices
07-08-2019,WELINV,Smallcap,Finance
08-08-2019,HIRECT,Smallcap,FMCG
08-08-2019,SILINV,Smallcap,Finance
08-08-2019,SMSLIFE,Smallcap,Pharmaceuticals
08-08-2019,APARINDS,Largecap,FMCG
09-08-2019,RANEHOLDIN,Smallcap,Finance
09-08-2019,HEUBACHIND,Smallcap,Industrials
09-08-2019,IFBAGRO,Smallcap,FMCG
09-08-2019,MIDHANI,Midcap,Aerospace & Defence
09-08-2019,ENDURANCE,Largecap,Auto
13-08-2019,RIIL,Smallcap,Services
13-08-2019,SETF10GILT,Smallcap,Indices
13-08-2019,NH,Largecap,Pharmaceuticals
14-08-2019,BHARATRAS,Smallcap,Industrials
14-08-2019,NEULANDLAB,Midcap,Pharmaceuticals
16-08-2019,UCAL,Smallcap,Auto
16-08-2019,SMLISUZU,Smallcap,Auto
16-08-2019,ORBTEXP,Smallcap,Textiles
16-08-2019,JCHAC,Smallcap,FMCG
16-08-2019,TNPL,Smallcap,Industrials
19-08-2019,SUPERHOUSE,Smallcap,FMCG
19-08-2019,THYROCARE,Smallcap,Pharmaceuticals
20-08-2019,STYRENIX,Smallcap,Oils
20-08-2019,MGL,Midcap,Industrials
21-08-2019,IITL,Smallcap,Finance
21-08-2019,NAVINFLUOR,Midcap,Industrials
21-08-2019,COFFEEDAY,Smallcap,Quick Service Restaurant
26-08-2019,UTISXN50,Smallcap,Indices
26-08-2019,GAYAPROJ,Smallcap,Realty
27-08-2019,BBTC,Midcap,Auto
27-08-2019,BBL,Smallcap,FMCG
27-08-2019,MSTCLTD,Smallcap,I.T
28-08-2019,RUBYMILLS,Smallcap,Textiles
28-08-2019,INDIANCARD,Smallcap,Textiles
28-08-2019,SALZERELEC,Smallcap,FMCG
28-08-2019,TAKE,Smallcap,Miscellaneous
29-08-2019,STCINDIA,Smallcap,Services
29-08-2019,ISFT,Smallcap,I.T
30-08-2019,JMFINANCIL,Midcap,Finance
04-09-2019,JINDRILL,Smallcap,Oils
04-09-2019,HNDFDS,Midcap,FMCG
04-09-2019,GUJAPOLLO,Smallcap,FMCG
05-09-2019,GOCLCORP,Smallcap,Industrials
05-09-2019,SHANKARA,Smallcap,FMCG
06-09-2019,GARFIBRES,Midcap,Textiles
06-09-2019,SHANKARA,Smallcap,FMCG
06-09-2019,HESTERBIO,Smallcap,Pharmaceuticals
06-09-2019,RUCHIRA,Smallcap,Industrials
06-09-2019,HGS,Smallcap,I.T
09-09-2019,GLAXO,Largecap,Pharmaceuticals
09-09-2019,GUJAPOLLO,Smallcap,FMCG
09-09-2019,MASTEK,Midcap,I.T
09-09-2019,BLUEDART,Midcap,Services
09-09-2019,INDIAMART,Midcap,I.T
09-09-2019,GEECEE,Smallcap,Realty
11-09-2019,IMPAL,Smallcap,Auto
11-09-2019,SESHAPAPER,Smallcap,Industrials
11-09-2019,NELCO,Smallcap,Telecom
11-09-2019,GOACARBON,Smallcap,Oils
11-09-2019,GICHSGFIN,Smallcap,Finance
11-09-2019,KPIL,Midcap,Realty
11-09-2019,TCPLPACK,Smallcap,Services
11-09-2019,PODDARHOUS,Smallcap,Realty
11-09-2019,JKPAPER,Midcap,Industrials
11-09-2019,PPAP,Smallcap,Auto
11-09-2019,RPGLIFE,Smallcap,Pharmaceuticals
11-09-2019,WONDERLA,Smallcap,Media
12-09-2019,INDIANHUME,Smallcap,Realty
12-09-2019,EVERESTIND,Smallcap,Industrials
12-09-2019,SUBROS,Smallcap,Auto
12-09-2019,LIBERTSHOE,Smallcap,FMCG
12-09-2019,ITDC,Midcap,Services
12-09-2019,WOCKPHARMA,Largecap,Pharmaceuticals
13-09-2019,GESHIP,Midcap,Services
13-09-2019,TRF,Smallcap,FMCG
13-09-2019,IFBAGRO,Smallcap,FMCG
13-09-2019,SMSLIFE,Smallcap,Pharmaceuticals
13-09-2019,GREENPLY,Smallcap,Plywood Boards/Laminates
13-09-2019,KHADIM,Smallcap,FMCG
13-09-2019,ORIENTBELL,Smallcap,Industrials
13-09-2019,BHAGERIA,Smallcap,Industrials
13-09-2019,BALAMINES,Midcap,Industrials
13-09-2019,ARMANFIN,Smallcap,Finance
13-09-2019,ITDC,Midcap,Services
13-09-2019,SREEL,Smallcap,Services
13-09-2019,COFFEEDAY,Smallcap,Quick Service Restaurant
16-09-2019,TIMKEN,Largecap,Industrials
16-09-2019,SELAN,Smallcap,Oils
16-09-2019,ARMANFIN,Smallcap,Finance
16-09-2019,TAJGVK,Smallcap,Services
17-09-2019,TTKHLTCARE,Smallcap,Miscellaneous
17-09-2019,NILKAMAL,Smallcap,FMCG
17-09-2019,TVSELECT,Smallcap,I.T
17-09-2019,SASKEN,Smallcap,I.T
17-09-2019,AHLUCONT,Midcap,Realty
17-09-2019,THANGAMAYL,Smallcap,Miscellaneous
18-09-2019,ASIANHOTNR,Smallcap,Services
18-09-2019,EIHAHOTELS,Smallcap,Services
18-09-2019,PLASTIBLEN,Smallcap,Industrials
18-09-2019,TAJGVK,Smallcap,Services
18-09-2019,SASKEN,Smallcap,I.T
18-09-2019,AHLEAST,Smallcap,Services
18-09-2019,QUICKHEAL,Smallcap,I.T
19-09-2019,HAL,Largecap,Aerospace & Defence
19-09-2019,DTIL,Smallcap,FMCG
20-09-2019,BANKBEES,Smallcap,Indices
20-09-2019,WHIRLPOOL,Largecap,FMCG
20-09-2019,SYMPHONY,Midcap,FMCG
20-09-2019,TASTYBITE,Smallcap,FMCG
20-09-2019,STARCEMENT,Midcap,Industrials
20-09-2019,ICICINIFTY,Smallcap,
20-09-2019,QNIFTY,Smallcap,
20-09-2019,ENIL,Smallcap,Media
20-09-2019,ASTRAL,Largecap,FMCG
20-09-2019,NAHARCAP,Smallcap,Finance
20-09-2019,DBCORP,Smallcap,Media
20-09-2019,LICNETFN50,Smallcap,Indices
20-09-2019,LTTS,Largecap,I.T
23-09-2019,ABB,Largecap,FMCG
